ID,math9,math9_score,math10,math10_score,eng9,eng9_score,eng10,eng10_score,hist9,hist9_score,bio9,bio_score,phys10,phys10_score,chem11,chem11_score,Gender,Counselor,ELL_Status,Double_Math,FRPL_Status,Grade_Level,Home_Language,Date_of_Birth,Race_Ethnicity,Transfer_Student,Special_Education_Status,schoolName
2240226,1,44.600000381469727,0,,1,69.860000610351563,1,61.315000534057617,1,62.849998474121094,1,48.225001335144043,0,,0,,0,10,False,0,3,11,0,2006-04-20,5,False,False,0
2240229,1,65,1,70.860000610351563,2,80.575000762939453,1,75.014999389648438,2,57.005001068115234,2,60,1,74.07499885559082,0,,1,10,False,0,3,11,0,2006-03-16,3,False,False,0
2240229,1,65,1,70.860000610351563,2,80.575000762939453,1,75.014999389648438,1,65,2,60,1,74.07499885559082,0,,1,10,False,0,3,11,0,2006-03-16,3,False,False,0
2240233,1,64.864999771118164,3,15.844999998807907,1,2.0349999964237213,5,65,1,50.192500114440918,1,89.694999694824219,1,43.675000190734863,0,,1,10,False,1,3,11,1,2006-01-13,3,False,False,0
2240233,1,64.864999771118164,3,50,1,2.0349999964237213,5,65,1,50.192500114440918,1,89.694999694824219,1,43.675000190734863,0,,1,10,False,1,3,11,1,2006-01-13,3,False,False,0
2240234,1,66.070001602172852,3,71.739997863769531,1,79.784999847412109,1,81.354999542236328,1,68.969999313354492,1,73.639999389648438,1,80.134998321533203,1,61.364999771118164,1,10,False,0,2,11,0,2006-05-28,3,False,False,0
2240235,1,87.319999694824219,1,90.545001983642578,1,94.700000762939453,1,91.779998779296875,1,93.424999237060547,1,97.649997711181641,1,83.004997253417969,1,82.380001068115234,0,10,False,0,3,11,1,2006-03-03,3,False,False,0
2240237,1,96.30999755859375,1,90.110000610351563,2,97.384998321533203,2,95.454998016357422,2,100.47499847412109,2,97.625,1,94.105003356933594,1,94.280002593994141,1,10,False,0,1,11,0,2006-04-29,5,False,False,0
2240238,1,50.600000381469727,0,,1,46.764999389648438,1,63.669998168945313,1,61.469999313354492,1,51.666666666666664,0,,0,,0,10,False,0,3,11,1,2005-09-12,3,False,False,0
2240244,1,76.739999771118164,3,70.805000305175781,1,90.365001678466797,2,87.919998168945313,1,86.539997100830078,1,96.419998168945313,1,72.630001068115234,1,61.684999465942383,0,10,False,0,3,11,0,2006-06-06,2,False,False,0
2240247,1,86.509998321533203,1,87.729999542236328,2,87.045001983642578,2,84.965000152587891,2,81.794998168945313,2,89.450000762939453,2,78.900001525878906,2,67.375001907348633,0,10,False,0,3,11,1,2006-08-01,3,False,False,0
2240248,1,61.284999847412109,1,86.659999847412109,2,76.820003509521484,2,79.324996948242188,2,47.055000305175781,2,74.924999237060547,1,85.485000610351563,0,,0,10,False,0,3,11,1,2006-03-11,3,False,False,0
2240249,1,69.575000762939453,3,63.715000152587891,1,78.375,1,85.770000457763672,1,77.595001220703125,1,74.350002288818359,1,28.199999809265137,0,,0,10,False,1,3,11,1,2006-07-27,3,False,False,0
2240250,1,79.590000152587891,1,86.760002136230469,1,98.090000152587891,2,90.419998168945313,1,87.395000457763672,1,90.579998016357422,1,72.990001678466797,0,,0,10,False,0,3,11,1,2005-09-06,3,False,False,0
2240252,1,93.354999542236328,1,63.685001373291016,1,91.774997711181641,2,81.375,1,95.924999237060547,1,91.739997863769531,1,83.970001220703125,0,,0,10,False,0,1,11,0,2005-11-08,3,False,False,0
2240255,1,51.423333485921226,3,36.400001525878906,1,44.444999694824219,5,65,1,62.819999694824219,1,49.056667327880859,1,50,0,,1,10,False,1,3,11,0,2006-07-30,3,False,False,0
2240255,1,51.423333485921226,3,36.400001525878906,1,44.444999694824219,5,65,1,62.819999694824219,1,49.056667327880859,1,72.680000305175781,0,,1,10,False,1,3,11,0,2006-07-30,3,False,False,0
2240255,1,51.423333485921226,3,36.400001525878906,1,44.444999694824219,1,50,1,62.819999694824219,1,49.056667327880859,1,50,0,,1,10,False,1,3,11,0,2006-07-30,3,False,False,0
2240255,1,51.423333485921226,3,36.400001525878906,1,44.444999694824219,1,50,1,62.819999694824219,1,49.056667327880859,1,72.680000305175781,0,,1,10,False,1,3,11,0,2006-07-30,3,False,False,0
2240256,1,88.950000762939453,1,88.830001831054688,1,94.075000762939453,1,95.564998626708984,1,95.455001831054688,1,96.775001525878906,1,91.569999694824219,1,73.429996490478516,0,10,False,0,3,11,0,2006-03-23,3,False,False,0
2240257,1,95.044998168945313,1,92.700000762939453,1,99.435001373291016,2,99.905002593994141,1,98.529998779296875,1,102.01000213623047,1,97.165000915527344,0,,0,10,False,0,3,11,0,2005-09-09,2,False,False,0
2240258,1,82.130001068115234,1,79.439998626708984,1,86.444999694824219,1,75.709999084472656,1,92.305000305175781,1,91.165000915527344,1,62.350000381469727,0,,0,10,False,0,3,11,0,2006-02-13,3,False,False,0
2240261,1,0.17500000633299351,0,,1,0.20000000298023224,0,,1,0.25500000268220901,1,7.8199999611824751,0,,0,,1,10,True,0,3,11,1,2006-03-11,3,False,False,0
2240262,1,58.899999618530273,0,,1,15.784999847412109,5,65,1,67.200000762939453,1,66.905000686645508,0,,0,,0,10,False,0,3,11,0,2005-10-24,3,False,False,0
2240265,1,27.725000381469727,0,,1,9.5000002533197403E-2,0,,1,29.515000343322754,1,11.165000200271606,0,,0,,0,10,False,0,3,11,0,2006-07-25,2,False,False,0
2240266,1,75.659999847412109,3,64.915000915527344,1,44.600000381469727,5,65,1,63.724998474121094,1,71.179996490478516,1,69.325000762939453,0,,1,10,True,0,3,11,1,2005-10-13,3,False,False,0
2240266,1,75.659999847412109,3,64.915000915527344,1,44.600000381469727,1,75,1,63.724998474121094,1,71.179996490478516,1,69.325000762939453,0,,1,10,True,0,3,11,1,2005-10-13,3,False,False,0
2240271,1,83.444999694824219,1,68.159999847412109,1,86.325000762939453,1,89.545001983642578,1,89.25,1,97.834999084472656,1,79.700000762939453,0,,1,10,False,0,1,11,0,2006-03-04,3,False,False,0
2240272,1,77.069999694824219,3,78.014999389648438,1,84.889999389648438,1,87.775001525878906,1,77.225002288818359,1,85.869998931884766,1,65.770000457763672,0,,0,10,False,0,3,11,0,2006-02-18,3,False,False,0
2240275,1,58.209999084472656,0,,1,8.6099995374679565,5,65,1,41.584999561309814,1,10.375,0,,0,,1,10,False,0,3,11,1,2005-10-02,3,False,False,0
2240276,1,72.864997863769531,3,74.080001831054688,1,88.375,1,82.845001220703125,1,67.290000915527344,1,66.430000305175781,1,69.05999755859375,0,,1,10,False,0,3,11,0,2006-08-04,3,False,False,0
2240281,1,33.304999351501465,0,,2,81.450000762939453,2,84.264999389648438,2,55.200000762939453,1,72.219999313354492,0,,0,,0,10,False,0,1,11,0,2005-10-17,5,False,False,0
2240283,1,71.924999237060547,3,78.375,1,77.529998779296875,1,86.495002746582031,1,79.475002288818359,1,79.060001373291016,1,75,0,,1,34,False,0,1,11,0,2005-09-26,3,False,False,0
2240284,1,82.169998168945313,1,63.5,1,80.459999084472656,1,98.5,1,81.810001373291016,1,84.030002593994141,1,84.270000457763672,0,,1,34,True,0,3,11,1,2005-11-04,3,False,False,0
2240284,1,82.169998168945313,3,82.669998168945313,1,80.459999084472656,1,98.5,1,81.810001373291016,1,84.030002593994141,1,84.270000457763672,0,,1,34,True,0,3,11,1,2005-11-04,3,False,False,0
2240285,1,80.209999084472656,3,85.634998321533203,1,83.784999847412109,1,84.694999694824219,1,79.734996795654297,1,78.280002593994141,1,78.654998779296875,1,70.389999389648438,0,34,True,0,3,11,1,2005-11-06,3,False,False,0
2240286,1,62.629999160766602,3,67.975000381469727,1,60.334999084472656,1,75.290000915527344,1,62.370000839233398,1,67.519998550415039,1,62.085000991821289,0,,1,34,False,1,3,11,0,2006-08-07,3,False,False,0
2240287,1,86.280002593994141,1,61.084999084472656,1,94.555000305175781,1,86.399997711181641,1,77.790000915527344,1,90.875,1,67.010000228881836,0,,0,34,False,0,1,11,0,2005-10-17,3,False,False,0
2240288,1,69.48499870300293,1,67.924999237060547,3,90.090000152587891,3,86.854999542236328,3,83.590000152587891,3,94.849998474121094,0,,0,,0,34,True,0,1,11,1,2006-01-26,3,False,True,0
2240289,1,89.295001983642578,1,77.470001220703125,2,78.549999237060547,2,77.430000305175781,2,88.5,2,90,2,74.370002746582031,1,76.694999694824219,0,34,False,0,3,11,0,2005-10-13,3,False,False,0
2240292,1,78.909999847412109,3,90.335002899169922,1,82.915000915527344,1,93.609996795654297,1,86.479999542236328,1,90.799999237060547,1,66.35999870300293,0,,0,34,False,1,3,11,0,2006-06-12,3,False,False,0
2240293,1,2.2599999830126762,0,,1,16.150000095367432,5,65,1,11.634999752044678,1,17.279999542981386,0,,0,,0,34,False,0,3,11,0,2005-10-16,3,False,False,0
2240295,1,70.825000762939453,3,75.130001068115234,1,1.9850000143051147,5,65,1,39.635001182556152,1,39.889999985694885,1,53.535001754760742,0,,1,34,False,1,3,11,0,2006-04-10,3,False,False,0
2240297,1,93.180000305175781,1,97.450000762939453,1,94.159999847412109,1,97.110000610351563,1,94.994998931884766,1,103.93999862670898,1,95.5,0,,1,34,False,0,2,11,0,2005-12-30,3,False,False,0
2240299,1,84.599998474121094,2,82.489997863769531,1,88.944999694824219,2,87.340000152587891,1,89.68499755859375,1,93.215000152587891,1,82.085002899169922,0,,1,34,False,0,3,11,0,2006-06-14,3,False,False,0
2240302,1,57.304998397827148,1,10.769999980926514,1,44.255001366138458,0,,1,75.600002288818359,1,78.400001525878906,1,52.923333485921226,0,,0,10,False,0,3,11,1,2006-01-05,3,False,False,0
2240302,1,57.304998397827148,1,50,1,44.255001366138458,0,,1,75.600002288818359,1,78.400001525878906,1,52.923333485921226,0,,0,10,False,0,3,11,1,2006-01-05,3,False,False,0
2240304,1,88.025001525878906,1,90.150001525878906,1,94.885002136230469,1,94.375,1,92.209999084472656,1,95.704998016357422,1,92.94000244140625,2,80.420001983642578,1,34,False,0,3,11,0,2006-02-01,3,False,False,0
2240305,1,81.80999755859375,3,88.264999389648438,1,76.110000610351563,1,70.659999847412109,1,90.025001525878906,1,79.604999542236328,1,77.089996337890625,0,,1,34,False,1,1,11,0,2005-10-18,3,False,False,0
2240306,1,79.380001068115234,3,84.625,1,86.200000762939453,1,78.834999084472656,1,83.629997253417969,1,71.260002136230469,1,74.379997253417969,0,,0,34,True,0,1,11,1,2006-08-03,3,False,False,0
2240308,1,82.095001220703125,1,78.68499755859375,1,94.94000244140625,2,92.490001678466797,1,91.159999847412109,1,92.759998321533203,1,83.840000152587891,1,80.490001678466797,0,34,False,0,1,11,0,2006-08-02,3,False,False,0
2240309,1,90.854999542236328,1,93.359996795654297,1,100.20999908447266,2,96.380001068115234,1,94.075000762939453,1,95.064998626708984,1,86.685001373291016,0,,0,34,False,0,2,11,0,2006-07-12,3,False,False,0
2240310,1,67.730001449584961,3,75.395000457763672,1,59.139999389648438,1,80.480003356933594,1,72.540000915527344,1,81.165000915527344,1,73.220001220703125,0,,1,34,False,1,3,11,0,2005-10-18,3,False,False,0
2240311,1,75.294998168945313,1,89.884998321533203,1,31.630000591278076,5,65,1,48.680000305175781,1,68.975000381469727,1,79.409999847412109,0,,0,34,False,0,3,11,0,2006-05-31,3,False,False,0
2240311,1,75.294998168945313,1,89.884998321533203,1,31.630000591278076,1,77.509998321533203,1,48.680000305175781,1,68.975000381469727,1,79.409999847412109,0,,0,34,False,0,3,11,0,2006-05-31,3,False,False,0
2240312,1,77.529998779296875,3,83.284999847412109,1,92.575000762939453,1,86.879997253417969,1,84.129997253417969,1,72.775001525878906,1,68.889999389648438,0,,1,34,False,0,1,11,0,2006-04-17,5,False,False,0
2240313,1,25.40000057220459,0,,1,49.930000305175781,1,57.329998016357422,1,64.244998931884766,1,77.844997406005859,0,,0,,1,34,False,0,3,11,0,2006-03-16,3,False,False,0
2240315,1,65.329999923706055,1,73.81500244140625,1,94.675003051757813,1,93.650001525878906,1,83.44000244140625,1,79.099998474121094,1,67.459999084472656,0,,0,34,False,0,2,11,0,2006-07-26,3,False,False,0
2240316,1,63.345001220703125,1,68.965000152587891,1,76.404998779296875,1,72.440000534057617,1,78.959999084472656,2,70,2,61.659999847412109,0,,0,34,False,0,3,11,0,2005-11-07,3,False,False,0
2240318,1,77.244998931884766,1,71.130001068115234,1,68.539999008178711,1,90.700000762939453,1,73.409999847412109,1,67.209999084472656,1,69.544998168945313,0,,0,34,True,0,3,11,0,2006-07-11,3,False,False,0
2240320,1,91.329998016357422,1,82.845001220703125,1,99.430000305175781,1,96.655002593994141,1,88.034999847412109,1,81.865001678466797,1,87.770000457763672,1,89.274997711181641,1,34,False,0,3,11,0,2006-03-30,3,False,False,0
2240321,1,63.154998779296875,3,71.674999237060547,1,78.19000244140625,1,82.720001220703125,1,73.854999542236328,1,80.400001525878906,1,75.610000610351563,0,,1,34,False,1,2,11,0,2006-05-18,3,False,False,0
2240322,1,25.645000696182251,0,,1,33.492500022053719,1,44.984999656677246,1,56.26500129699707,1,41.514999389648438,0,,0,,1,34,False,1,1,11,0,2006-08-09,3,False,False,0
2240323,1,74.165000915527344,1,66.604999542236328,2,78.119998931884766,2,73.430000305175781,2,78.909999847412109,2,70,1,65,0,,0,34,False,0,1,11,0,2005-10-16,3,False,False,0
2240323,1,74.165000915527344,1,66.604999542236328,2,78.119998931884766,2,73.430000305175781,2,78.909999847412109,2,70,1,58.92500114440918,0,,0,34,False,0,1,11,0,2005-10-16,3,False,False,0
2240324,1,91.680000305175781,1,88.375,1,92.389999389648438,1,94.115001678466797,1,88.380001068115234,1,86.334999084472656,1,83.834999084472656,1,86.419998168945313,1,34,False,0,3,11,0,2005-12-23,3,False,False,0
2240325,1,61.355001449584961,3,75.305000305175781,1,91.895000457763672,1,78.224998474121094,1,80.479999542236328,1,96.204998016357422,1,70.549999237060547,0,,0,34,False,1,1,11,0,2006-08-26,3,False,False,0
2240333,1,69.595001220703125,1,59.899997711181641,2,77.555000305175781,2,94.560001373291016,2,82,2,67.020000457763672,2,62.509998321533203,0,,1,34,False,0,3,11,0,2005-11-21,3,False,False,0
2240334,1,82.010002136230469,3,81.689998626708984,1,83.840000152587891,1,88.824996948242188,1,91.599998474121094,1,97.540000915527344,1,77.430000305175781,0,,1,34,False,1,3,11,0,2006-01-06,2,False,False,0
2240335,1,81.275001525878906,3,58.764999389648438,1,80.649997711181641,1,84.229999542236328,1,77.849998474121094,1,78.099998474121094,1,69.604999542236328,0,,0,34,False,0,1,11,0,2005-10-31,3,False,False,0
2240335,1,81.275001525878906,3,65,1,80.649997711181641,1,84.229999542236328,1,77.849998474121094,1,78.099998474121094,1,69.604999542236328,0,,0,34,False,0,1,11,0,2005-10-31,3,False,False,0
2240338,1,75.360000610351563,3,62.450000762939453,1,69.784999847412109,1,83.849998474121094,1,72.124998092651367,1,60,1,52.575000762939453,0,,0,34,False,1,3,11,0,2006-02-09,2,False,False,0
2240344,1,48.150001525878906,0,,1,14.805000185966492,5,65,1,32.430000305175781,1,68.464998245239258,0,,0,,1,34,False,1,1,11,0,2005-12-31,3,False,False,0
2240345,1,78.379997253417969,1,77.755001068115234,2,78.229999542236328,2,88.744998931884766,1,91.895000457763672,1,88.319999694824219,1,86.729999542236328,0,,1,34,False,0,3,11,0,2006-03-29,3,False,False,0
2240346,1,95.860000610351563,1,89.010002136230469,2,89.725002288818359,2,94.024997711181641,2,79.685001373291016,2,92.30999755859375,2,76.509998321533203,1,78.484996795654297,1,34,False,0,3,11,1,2005-12-03,3,False,False,0
2240347,1,90.365001678466797,3,76.06500244140625,1,83.56500244140625,1,91.789997100830078,1,89.244998931884766,1,97.975002288818359,1,79.650001525878906,0,,1,34,False,0,1,11,0,2006-08-12,5,False,False,0
2240350,1,74.100002288818359,1,73.574996948242188,1,42.199999809265137,5,65,1,83.114997863769531,1,71.415000915527344,1,77.904998779296875,0,,1,34,False,0,3,11,0,2006-06-05,3,False,False,0
2240350,1,74.100002288818359,1,73.574996948242188,1,42.199999809265137,1,64.30999755859375,1,83.114997863769531,1,71.415000915527344,1,77.904998779296875,0,,1,34,False,0,3,11,0,2006-06-05,3,False,False,0
2240351,1,85.145000457763672,1,73.075000762939453,1,93.875,1,76.779998779296875,1,92.200000762939453,2,82.880001068115234,2,74.834999084472656,0,,0,34,False,0,3,11,0,2005-11-06,3,False,False,0
2240352,1,80,1,93.355003356933594,1,90,1,96.235000610351563,5,85,1,75,1,69.979999542236328,0,,1,34,False,0,3,11,0,2006-01-13,3,False,False,0
2240353,1,70,1,71.854999542236328,1,65,1,92.299999237060547,5,75,0,,0,,0,,0,34,False,0,3,11,0,2006-02-21,3,False,False,0
2240355,1,64.119998931884766,1,71.664997100830078,1,65.770000457763672,1,74.095001220703125,1,74.220001220703125,1,73.415000915527344,1,64.270002365112305,0,,0,34,False,0,2,11,0,2006-07-09,3,False,False,0
2240356,1,37.65000057220459,0,,1,47.725000381469727,5,65,1,64.659997940063477,1,43.795000076293945,0,,0,,1,34,False,1,3,11,0,2006-06-01,3,False,False,0
2240359,1,93.180000305175781,1,70.944999694824219,3,93.399997711181641,3,90.805000305175781,3,85.090000152587891,3,95.575000762939453,1,76.819999694824219,0,,1,34,True,0,3,11,1,2005-11-01,3,False,True,0
2240360,1,83.270000457763672,1,80.895000457763672,2,74.350002288818359,2,89.834999084472656,2,66.045000076293945,2,70,2,71.270000457763672,2,62.979999542236328,1,34,False,0,3,11,0,2006-01-06,2,False,False,0
2240361,1,83.350002288818359,1,61.969999313354492,1,91.729999542236328,1,87.5,1,92.284999847412109,1,98.594997406005859,1,81.239997863769531,1,72.834999084472656,0,34,False,0,1,11,0,2006-06-12,3,False,False,0
2240362,1,11.209999918937683,0,,1,0.25999999046325684,5,65,1,50.994998931884766,1,35.635000228881836,0,,0,,1,34,True,0,3,11,1,2005-09-24,3,False,True,0
2240364,1,98.064998626708984,2,93.610000610351563,2,95.784999847412109,2,97.770000457763672,2,92.194999694824219,2,97.319999694824219,2,83.944999694824219,0,,0,34,False,0,3,11,0,2006-01-26,3,False,False,0
2240365,1,65.589998245239258,1,66.334999084472656,1,61.470001220703125,1,64.64000129699707,1,60.809999465942383,1,60.104999542236328,1,60.729999542236328,0,,1,34,False,0,3,11,0,2005-08-06,5,False,False,0
2240366,1,78.645000457763672,1,88.965000152587891,1,88.069999694824219,1,75.775001525878906,1,81.924999237060547,1,90.549999237060547,1,83.719997406005859,0,,1,34,False,0,1,11,0,2005-10-06,5,False,False,0
2240370,1,66.339998245239258,1,66.820001602172852,3,78.969997406005859,3,85.905002593994141,3,83.404998779296875,3,92.580001831054688,0,,0,,1,34,False,0,3,11,0,2006-07-31,3,False,True,0
2240372,1,63.119998931884766,1,80.464996337890625,1,68.475002288818359,1,76.669998168945313,1,71.585000991821289,1,71.749998092651367,1,67.670000076293945,0,,0,34,False,0,3,11,0,2006-09-26,3,False,False,0
2240373,1,50.194999694824219,0,,1,55.635002136230469,5,65,1,43.055001735687256,1,38.175000190734863,0,,0,,1,13,False,1,3,11,0,2005-12-20,3,False,False,0
2240375,1,72.319999694824219,1,80.450000762939453,1,86.425003051757813,1,80.039997100830078,1,81.420001983642578,1,88.834999084472656,1,71.485000610351563,0,,0,13,False,0,3,11,0,2006-07-18,3,False,False,0
2240378,1,60.055000305175781,3,56.944999694824219,1,69.840000152587891,1,62.315000534057617,1,59.299999237060547,1,62.990001678466797,1,65,0,,1,13,False,0,3,11,0,2005-11-21,3,False,False,0
2240379,1,75.699996948242188,1,67.774999618530273,1,90.329998016357422,1,88.170001983642578,1,85.990001678466797,1,90.745002746582031,1,85,0,,1,13,False,0,3,11,0,2006-01-01,3,False,False,0
2240380,1,85.204998016357422,1,79.825000762939453,1,90.31500244140625,2,85.630001068115234,1,87.764999389648438,1,84.669998168945313,1,89.029998779296875,1,87.604999542236328,1,13,False,0,1,11,0,2006-01-17,3,False,False,0
2240382,1,95.639999389648438,1,70.260000228881836,2,95.784999847412109,2,95.505001068115234,2,92.395000457763672,2,100,2,82.830001831054688,0,,0,13,False,0,1,11,0,2006-01-18,3,False,False,0
2240383,1,60.700000762939453,3,72.655002593994141,1,48.456666946411133,1,68.790000915527344,1,75.494998931884766,1,83.840000152587891,1,71.625,0,,0,13,False,1,3,11,0,2006-03-09,3,False,False,0
2240387,1,67.629999160766602,1,52.694999694824219,1,76.930000305175781,1,76.569999694824219,1,74.894996643066406,1,89.175003051757813,1,71.754999160766602,1,41.344999313354492,0,13,False,0,3,11,0,2005-12-19,3,False,False,0
2240387,1,67.629999160766602,1,65,1,76.930000305175781,1,76.569999694824219,1,74.894996643066406,1,89.175003051757813,1,71.754999160766602,1,41.344999313354492,0,13,False,0,3,11,0,2005-12-19,3,False,False,0
2240388,1,60.689998626708984,1,89.279998779296875,3,92.335002899169922,3,96.569999694824219,1,69.404998779296875,1,77.134998321533203,1,81.290000915527344,0,,0,13,False,0,3,11,0,2006-06-20,3,False,True,0
2240390,1,91.955001831054688,1,86.995002746582031,1,94.384998321533203,1,94.720001220703125,1,93.759998321533203,1,98.764999389648438,2,81.924999237060547,2,92.720001220703125,0,13,False,0,3,11,0,2006-06-07,2,False,False,0
2240397,1,33.524999856948853,0,,1,15.989999622106552,5,65,1,45.134998321533203,1,28.355000257492065,0,,0,,1,13,False,1,3,11,0,2005-12-20,3,False,False,0
2240398,1,66.294998168945313,3,84.254997253417969,1,86.005001068115234,1,86.915000915527344,1,76.68499755859375,1,85,1,81.560001373291016,0,,1,13,False,1,3,11,0,2006-04-24,3,False,False,0
2240399,1,66.034999847412109,3,72.889999389648438,1,83.560001373291016,1,91.625,1,79.120002746582031,1,93.894996643066406,1,55.450000762939453,0,,0,13,False,0,3,11,0,2006-05-02,2,False,False,0
2240401,1,70.290000915527344,3,76.979999542236328,1,9.4599995613098145,5,42.529998779296875,1,64.164999008178711,1,67.180000305175781,0,,0,,1,13,False,0,2,11,0,2005-03-17,3,False,True,0
2240401,1,70.290000915527344,3,76.979999542236328,1,9.4599995613098145,5,42.529998779296875,1,64.164999008178711,3,90.529998779296875,0,,0,,1,13,False,0,2,11,0,2005-03-17,3,False,True,0
2240401,1,70.290000915527344,3,76.979999542236328,1,9.4599995613098145,3,85,1,64.164999008178711,1,67.180000305175781,0,,0,,1,13,False,0,2,11,0,2005-03-17,3,False,True,0
2240401,1,70.290000915527344,3,76.979999542236328,1,9.4599995613098145,3,85,1,64.164999008178711,3,90.529998779296875,0,,0,,1,13,False,0,2,11,0,2005-03-17,3,False,True,0
2240402,1,63.429998397827148,1,59.830001831054688,1,45.047500133514404,1,70.935001373291016,1,67.454998016357422,1,58.256665547688804,0,,0,,1,13,True,0,3,11,1,2005-02-19,3,False,True,0
2240402,1,63.429998397827148,3,62.159999847412109,1,45.047500133514404,1,70.935001373291016,1,67.454998016357422,1,58.256665547688804,0,,0,,1,13,True,0,3,11,1,2005-02-19,3,False,True,0
2240409,1,86.395000457763672,1,87.540000915527344,1,86.994998931884766,1,88.014999389648438,1,91.255001068115234,1,97.479999542236328,1,77.494998931884766,1,64.459999084472656,0,13,False,0,1,11,0,2006-06-01,3,False,False,0
2240411,1,54.030000050862633,1,68.684999465942383,1,1.7000000476837158,5,65,1,63.230001449584961,1,68.975002288818359,0,,0,,1,13,False,0,3,11,0,2005-12-10,3,False,False,0
2240415,1,71.290000915527344,1,81.080001831054688,2,82.625,2,85.595001220703125,2,42.810001373291016,1,65,1,71.360000610351563,1,61.430000305175781,0,13,False,0,3,11,0,2006-02-28,3,False,False,0
2240415,1,71.290000915527344,1,81.080001831054688,2,82.625,2,85.595001220703125,2,42.810001373291016,2,55,1,71.360000610351563,1,61.430000305175781,0,13,False,0,3,11,0,2006-02-28,3,False,False,0
2240415,1,71.290000915527344,1,81.080001831054688,2,82.625,2,85.595001220703125,1,77.895000457763672,1,65,1,71.360000610351563,1,61.430000305175781,0,13,False,0,3,11,0,2006-02-28,3,False,False,0
2240415,1,71.290000915527344,1,81.080001831054688,2,82.625,2,85.595001220703125,1,77.895000457763672,2,55,1,71.360000610351563,1,61.430000305175781,0,13,False,0,3,11,0,2006-02-28,3,False,False,0
2240417,1,97.005001068115234,1,95.834999084472656,1,99.014999389648438,1,97.805000305175781,1,97.194999694824219,1,109.31999969482422,1,93.510002136230469,1,90.404998779296875,0,13,False,0,1,11,0,2006-05-04,3,False,False,0
2240420,1,70.345001220703125,1,92.930000305175781,1,88.490001678466797,1,91.095001220703125,1,85.444999694824219,1,86.875,1,87.114997863769531,1,87.329998016357422,0,13,False,0,3,11,0,2006-07-11,2,False,False,0
2240421,1,61.989999771118164,1,75.345001220703125,1,77.200000762939453,1,96.314998626708984,1,75.735000610351563,1,84.074996948242188,1,75.854999542236328,0,,0,13,False,0,3,11,0,2006-04-24,3,False,False,0
2240422,1,68.075000762939453,3,59.849998474121094,1,86.020000457763672,1,84.319999694824219,1,89.369998931884766,1,83.470001220703125,1,64.85999870300293,0,,0,13,False,1,3,11,0,2005-11-27,2,False,False,0
2240423,1,95.319999694824219,1,90.204998016357422,1,94.849998474121094,1,99.159999847412109,1,90.900001525878906,1,92.895000457763672,1,89.985000610351563,0,,0,13,False,0,3,11,0,2006-06-22,2,False,False,0
2240427,1,79.014999389648438,3,86.920001983642578,1,34.054999589920044,5,65,1,64.869998931884766,1,70.610000610351563,1,86.365001678466797,1,77.379997253417969,1,13,True,0,3,11,1,2006-04-15,3,False,False,0
2240427,1,79.014999389648438,3,86.920001983642578,1,34.054999589920044,1,80,1,64.869998931884766,1,70.610000610351563,1,86.365001678466797,1,77.379997253417969,1,13,True,0,3,11,1,2006-04-15,3,False,False,0
2240429,1,60.869998931884766,3,61.510000228881836,1,73.830001831054688,1,70.364997863769531,1,63.365001678466797,1,73.855001449584961,1,65,0,,1,13,False,1,3,11,0,2006-04-12,3,False,False,0
2240435,1,76.645000457763672,3,87.594997406005859,1,85.224998474121094,1,93.099998474121094,1,85.700000762939453,1,91.555000305175781,1,88.060001373291016,1,72.685001373291016,1,13,False,0,1,11,0,2006-07-19,2,False,False,0
2240436,1,59.414999008178711,3,60.474998474121094,1,54.799999237060547,5,65,1,61.375,1,69.25,1,13.034999847412109,0,,0,13,False,1,3,11,0,2006-02-10,3,False,False,0
2240436,1,59.414999008178711,3,60.474998474121094,1,54.799999237060547,1,75,1,61.375,1,69.25,1,13.034999847412109,0,,0,13,False,1,3,11,0,2006-02-10,3,False,False,0
2240440,1,91.834999084472656,1,89.439998626708984,2,81.625,2,93.329998016357422,2,81.360000610351563,2,91.260002136230469,2,79.635002136230469,2,69.650001525878906,0,13,False,0,1,11,0,2005-12-29,5,False,False,0
2240441,1,67.579999923706055,3,61.44999885559082,1,40.770000457763672,5,65,1,62.849998474121094,1,52.409999847412109,0,,0,,0,13,False,1,1,11,0,2005-11-16,5,False,False,0
2240443,1,84.390003204345703,1,59.909999847412109,1,91.694999694824219,1,89.604999542236328,1,86.189998626708984,1,87.935001373291016,1,75.090000152587891,0,,0,13,False,1,3,11,0,2006-06-12,2,False,False,0
2240444,1,84.675003051757813,1,69.985000610351563,1,77.590000152587891,1,86.869998931884766,1,83.400001525878906,1,87.175003051757813,1,75,0,,0,13,False,0,3,11,0,2005-10-13,3,False,False,0
2240445,1,73.994998931884766,3,32.990001529455185,1,79.514999389648438,1,43.074998617172241,1,79.189998626708984,2,65,1,47.034998893737793,0,,1,13,False,0,2,11,0,2006-07-10,3,False,False,0
2240445,1,73.994998931884766,3,32.990001529455185,1,79.514999389648438,5,65,1,79.189998626708984,2,65,1,47.034998893737793,0,,1,13,False,0,2,11,0,2006-07-10,3,False,False,0
2240445,1,73.994998931884766,3,65,1,79.514999389648438,1,43.074998617172241,1,79.189998626708984,2,65,1,47.034998893737793,0,,1,13,False,0,2,11,0,2006-07-10,3,False,False,0
